name,longitude,latitude,events_index,baseline_crowd_levels,weather_index
Bar musical La Torre Rosa,2.180504022970048,41.42271161168508,0.0,1.1235955056179776,
Restaurant Can Cortada,2.1528053939918426,41.43763336944126,0.0,0.0,
Centre Educatiu Impulsem,2.1710512409002245,41.376680258915165,2.450980392156863,2.231082115098063,
Masia Can Fargas,2.164467317118893,41.42760361480803,1.9607843137254901,0.0,
Facultat de Ciències de la Salut Blanquerna - URL,2.1721184721407334,41.409786505203634,0.0,2.760662075631267,
Associació de Comerciants del Carrer Gran de Gràcia,2.1550611661314885,41.4003276952613,7.352941176470589,5.992509363295881,
Associació Sarrià Eix Comercial,2.122763546217199,41.39840201073239,0.9803921568627451,0.9363295880149813,
El pont de Mühlberg,2.161799283919621,41.41856212293422,0.0,0.7168458781362008,
Jardins del Palau Robert,2.159538941393651,41.396131607667456,3.431372549019608,7.736297370222705,
Hospital del Mar,2.1946836219941206,41.38343360981442,1.9607843137254901,7.526881720430108,
Barcelona - Casa Vídua Marfà,2.1642989926981406,41.39311176171059,4.901960784313726,29.116829769240066,
Club Natació Atlètic - Barceloneta,2.1886847497193758,41.37344433423628,0.0,26.16487455197133,
Parc Carmel,2.155269268607678,41.41516676215983,0.0,0.0,
Hotel Melia Barcelona Sky - HB-004358,2.200634797754356,41.40628819017893,0.49019607843137253,0.37453183520599254,
Biblioteca Clarà *Tancada per obres,2.1294738021393327,41.39994044899448,1.9607843137254901,0.0,
Centre d'Arts Santa Mònica,2.175614994736913,41.37725882473504,2.941176470588235,7.516813660343925,
Museu Barça Immersive Tour,2.120354439986183,41.380676388525416,0.0,1.4336917562724012,
Centre Educatiu Santa Teresa - Ganduxer,2.133568601150219,41.399928939848806,0.0,1.0752688172043008,
Torre del Fang,2.1919480476112105,41.41650054695728,0.0,1.0752688172043008,
Cereria Subirà,2.1780445376953748,41.38381148695298,1.9607843137254901,41.83883049414039,
Parc de la Primavera,2.1658337161656225,41.37046396116055,0.9803921568627451,0.0,
Parc de l'Espanya Industrial,2.139874006322372,41.37653564822331,1.9607843137254901,1.3108614232209739,
Jardins de Portolà,2.14255769920195,41.410819046980855,5.88235294117647,0.0,
Escola d'Aprenents SEAT,2.142929012130741,41.35443340782173,6.372549019607843,0.0,
Fundació Privada Foto Colectania,2.1827368854864178,41.3876733654223,1.9607843137254901,1.2786436309451896,
Plaça de la Virreina,2.1574390767796707,41.40510303249848,0.9803921568627451,2.6056139503040554,
Plaça del Nord,2.1554445283158845,41.40697402455321,4.411764705882353,0.0,
Centre Cívic Casa Golferichs,2.1564074948215346,41.3808491471351,10.294117647058822,2.6217228464419478,
Can Carreras,2.1658537499804966,41.436630936088605,0.0,1.0752688172043008,
El passatge de l'Esperança,2.176942405239261,41.42909687213159,0.0,0.5617977528089888,
Casa de la Lactància,2.155454935741646,41.38013155447215,10.294117647058822,4.681647940074907,
Mercat Les Corts,2.1298048647400445,41.38407806063042,1.9607843137254901,0.5617977528089888,
Bar Mestres,2.1310611460751536,41.399609906094966,0.49019607843137253,0.0,
Mercat Galvany,2.143678943368952,41.39668239144885,0.0,3.7453183520599254,
Centre Cultural Teresa Pàmies,2.152049712385728,41.38689535147527,7.8431372549019605,2.808988764044944,
Antiga Foneria de Canons,2.177040671271692,41.37692960265057,15.196078431372548,6.149571100640328,
Carrer de la Riereta,2.1669844143365613,41.37926084805356,3.9215686274509802,5.585759735814104,
Casa -Fàbrica Vermell-Martí,2.174179225423808,41.3882604557891,100.0,27.048850227538157,
El Vapor  - Fàbrica Bonaplata,2.1667630471377124,41.38494614000926,0.0,33.164189923885466,
El Jardí Vertical,2.141744623609296,41.38512796595029,0.0,1.7024276343267344,
Casa Hurtado,2.11632547019372,41.39242149167882,0.0,0.0,
La Gran Via de Carles III,2.128056674070894,41.38359761148749,0.49019607843137253,0.0,
La plaça de la Concòrdia,2.132091361234996,41.38653963624162,7.352941176470589,0.9363295880149813,
La Porta Sud de la Finca Güell,2.1189006112022293,41.384912355918026,0.0,0.0,
Pavelló de Ràdio Barcelona al Parc d'Atraccions del Tibidabo,2.1193142250845742,41.42410490506085,0.0,0.0,
Mercat Encants Barcelona - Fira de Bellcaire,2.1856692459565465,41.401063548775554,3.9215686274509802,2.6881720430107525,
Cementiri Les Corts,2.1216835608063085,41.383168531331165,0.0,0.0,
Parc de les Cascades,2.195094646620497,41.38631260802294,0.0,5.913978494623656,
Sant Joan de Dalt,2.166410951526073,41.40216470756282,0.0,0.015785078509495065,
Botiga Casa Rusca,2.1892871049773523,41.431621867432426,10.784313725490197,0.5617977528089888,
La Mina Grott,2.0975454897320374,41.41529444742222,0.49019607843137253,1.254480286738351,
Cooperativa La Guardiola Familiar,2.191828973297836,41.43056706573951,0.49019607843137253,0.0,
Torre d'Ignacio Portabella,2.134981213630846,41.41281169827557,0.0,2.150537634408602,
Castell de Montjuïc,2.1671241451784176,41.36446421195711,1.4705882352941175,2.5089605734767018,
Centre de Convencions Internacional de Barcelona,2.218837323987452,41.40895159816792,0.9803921568627451,3.942652329749104,
Colmado Murria,2.166511035825546,41.39480108686979,9.313725490196079,3.1835205992509366,
Universitat Politècnica de Catalunya,2.116537839859507,41.3889419870853,0.0,1.0752688172043008,
Jardins dels Drets Humans,2.1367088188150576,41.36102656268192,4.901960784313726,0.0,
El Clot,2.188469193190472,41.407845782838926,2.450980392156863,3.876203133180299,
Biblioteca Jaume Fuster,2.149775202551298,41.40749096939712,3.9215686274509802,1.254480286738351,
Avinguda de la Catedral,2.175276073454244,41.384547112224666,12.254901960784313,33.899158310176794,
Avinguda Maria Cristina,2.1510148596954752,41.37303257656836,1.9607843137254901,4.121863799283155,
Carrer Martí  i Franqués,2.1179021240670406,41.38506372270051,0.0,0.3584229390681002,
Edifici de la Fàbrica Moritz - Espai Gastronòmic i Cultural,2.1634359544972748,41.38253112132162,5.88235294117647,8.426966292134832,
Museu de la Xocolata,2.181725967522791,41.38741922402338,25.98039215686275,4.49438202247191,
Plaça Masadas,2.190177003471264,41.424786104383934,0.0,1.2625347348072973,
Eix Comercial del Raval,2.173892474795089,41.37883670716191,3.431372549019608,37.43103378840965,
Jardins Plaça de Can Fabra,2.191738858342075,41.434925914293984,7.352941176470589,0.17921146953405015,
Casal  Mas Guinardó,2.1744079393214104,41.41816915835005,4.411764705882353,0.0,
Centre Comercial Arenas de Barcelona,2.1499752959539173,41.376038338441205,2.450980392156863,26.513229430953245,
L'avinguda del Tibidabo,2.1370219362887046,41.41053474585558,0.0,0.7168458781362008,
El Passeig de Gràcia,2.1627740853677464,41.3939479779243,0.0,29.132938665377957,
Masia de Can Baró,2.1620938107713417,41.41656209133623,2.941176470588235,0.0,
Pla de Montbau,2.1427060165365965,41.430681496366894,0.0,0.48728046900813765,
Cases Francesc Farreras,2.159551767559708,41.382555032109934,0.0,6.741573033707865,
Unió de Botiguers del Cor d'Horta,2.162232311962768,41.43029883469144,2.941176470588235,2.4344569288389515,
La Previsió Obrera,2.190849375486821,41.435363668960846,32.84313725490196,1.3108614232209739,
Refugi Antiaeri de la Sagrera,2.191951961584244,41.42373640875645,5.88235294117647,0.0,
Carrer Campo Florido,2.182484957753459,41.42138115685976,0.49019607843137253,0.0,
Carrer Coroleu,2.187190543503709,41.43298298344629,11.76470588235294,0.0,
Carrer Grau,2.187669352497476,41.438791640535136,0.0,0.0,
Carrer Manigua,2.1797396875918653,41.423676546575145,6.372549019607843,1.0355748541686287,
Carrer Matanzas,2.1821867084168733,41.422752030928834,0.0,0.37453183520599254,
El passatge de Xile,2.116314819784081,41.37689172436965,0.49019607843137253,0.0,
Els Jardins d'Eusebi Güell,2.1144064064040826,41.39044758234289,0.0,0.0,
Torre de Santa Caterina,2.1059277429633085,41.394987347747104,0.0,0.0,
Refugi antiaeri 292 carrer Piquer del Poble-sec,2.168315128536678,41.37354326748301,0.0,28.24243949063957,
Plaça Major de Nou Barris,2.1712202288408515,41.43686234992186,8.333333333333332,1.254480286738351,
Ronda de Sant Antoni,2.1629662196711665,41.37918080972605,3.9215686274509802,3.1835205992509366,
Menjadors populars del carrer Gran Sant Andreu (Guerra Civil),2.1893973971197025,41.43272227205576,6.862745098039216,0.37453183520599254,
El Passeig de les Aigües,2.119019897033429,41.41417937369979,0.0,0.0,
Fabra i Coats - Fàbrica de Creació,2.1908326284827284,41.433793974354174,28.921568627450984,1.0752688172043008,
Passeig Lluis Companys - Arc de Triomf,2.180686651224211,41.39029383512213,0.9803921568627451,4.699770448230034,
Antiga Fàbrica Can Batlló,2.1375027849832797,41.36821672386639,0.49019607843137253,0.0,
Viaducte de Bellesguard,2.126829667587517,41.40916537462648,0.49019607843137253,1.0752688172043008,
Centre Municipal de Cultura Popular de Sant Andreu,2.1876438165449668,41.44068473251823,5.392156862745098,0.0,
Federació Eix Comercial Sants-Les Corts,2.1344956640830457,41.37975467649532,0.49019607843137253,0.5617977528089888,
El passeig de Sant Joan,2.168556539279617,41.40053820160704,4.411764705882353,0.6359696015200365,
La plaça de la Vila de Gràcia,2.1575252768954654,41.40038030274788,1.4705882352941175,8.98876404494382,
El Congrés i els Indians,2.1801325133211784,41.42267428633185,0.0,1.3108614232209739,
El Quadrat d'Or,2.166394367405672,41.39176911227801,0.49019607843137253,31.349925496355365,
El 22@,2.1954426698372225,41.40196782553371,1.9607843137254901,2.3297491039426523,
L'Estació de La Sagrera,2.187378057190909,41.42192407346947,0.0,1.2408850639202673,
La Muralla Romana,2.1775827025795835,41.384336103363474,7.352941176470589,40.805847529298056,
El Portal de l'Àngel,2.172844151594492,41.38587859872714,0.0,27.902621722846444,
Casa Bartomeu,2.1072570259147585,41.396311253391424,0.49019607843137253,0.0,
Carrer Menéndez Pelayo,2.120295383395241,41.383708022783495,0.0,0.0,
Parc de Can Rigal,2.107739056786728,41.37932819241353,0.49019607843137253,0.0,
Sala Lliure de Gràcia,2.156031064034744,41.40276104987048,4.411764705882353,5.748862309210261,
Parròquia de Santa Maria del Mar - Basílica,2.182224949880879,41.38378222100998,7.352941176470589,38.58886069832065,
Jardins d'Elvira Farreras Valentí,2.1430348062786257,41.407464947326254,0.0,0.0,
Ateneu de Fabricació Digital de Les Corts,2.1355597687429912,41.38355424224072,7.352941176470589,1.2625347348072973,
Parc de les Rieres d'Horta,2.154259435001784,41.43107919974659,0.49019607843137253,0.7168458781362008,
Parc de la Pegaso,2.190739286407059,41.42688804853377,0.49019607843137253,0.17921146953405015,
Estació Barcelona-Sants de RENFE,2.1408179856438947,41.379556967903945,0.0,1.4336917562724012,
Restaurant Dos Torres,2.128704952652439,41.39795538977431,0.0,0.0,
Mercat Núria,2.1726367468768304,41.45995202920537,0.0,0.0,
La Sardineta. Grup d'Ecoconsum de la Barceloneta,2.1905140138060823,41.38162858085352,0.49019607843137253,3.629470580890414,
Quarter Bruc,2.110666688042147,41.38730794999315,0.0,0.0,
La plaça de Sarrià,2.122029074017245,41.39981901760965,10.294117647058822,2.198864322822278,
La Torre d'Aigües de Josep Amargós,2.118943948440615,41.42297808783552,0.0,4.121863799283155,
Colònia Busquets,2.104502955711604,41.41369557781432,0.9803921568627451,0.17921146953405015,
Fàbrica Sanchís,2.205388440533967,41.434973842831134,3.431372549019608,0.0,
Torre d'Aigües de Carrasco i Formiguera,2.122852491250377,41.40127423556232,0.0,0.0,
Torre del Doctor Andreu,2.135695010644845,41.411850643734354,0.0,2.6881720430107525,
Fàbrica Artés,2.1622755265173805,41.3996059970396,0.0,5.2434456928838955,
El Túnel de la Rovira,2.157559236781552,41.42755510844527,0.0,0.0,
Can Culleretes,2.1744292455209995,41.381241482418325,0.9803921568627451,52.02166646530547,
La Diagonal,2.125713944106764,41.38793852100829,0.49019607843137253,0.0,
Refugi Antiaeri de La Lira,2.1881654862843227,41.43277350201,6.372549019607843,0.18726591760299627,
Refugi Antiaeri 977 (Matanzas / Pinar del Río),2.182057614392575,41.42243408970824,0.0,0.18726591760299627,
Capella dels Segadors,2.191490177023649,41.43629879622968,21.07843137254902,0.7490636704119851,
El nucli antic d'Horta,2.161502292023968,41.42999427513081,3.431372549019608,2.9962546816479403,
La plaça de Lesseps,2.1510867322061435,41.40771234565708,1.4705882352941175,0.5376344086021505,
El Campus Ciutadella,2.190872085861088,41.39002929461585,0.49019607843137253,2.150537634408602,
El Campus Mundet - UB,2.147158169831797,41.43575541409688,0.0,0.0,
La llera del riu Besòs,2.1909188386141625,41.45464961996649,0.0,2.2476827472511935,
Edifici d'habitatges Gran de Gràcia 67,2.1553048145748552,41.399899033342535,0.49019607843137253,6.554307116104869,
Centre Cívic Can Felipa,2.20050971216533,41.40367975860696,9.313725490196079,0.37453183520599254,
Associació Xarxa de Consum Solidari,2.1806947519007056,41.387846200809165,3.431372549019608,5.477984009611376,
La plaça de John Lennon,2.1615342716775845,41.40286050125628,0.49019607843137253,2.4344569288389515,
La plaça de Nicolás Salmerón,2.157480714601559,41.39801209292751,0.49019607843137253,8.924328460392251,
La Pedrera Romana,2.145671534709044,41.357168740446966,0.0,0.0,
Torre de l'Aigua,2.152229161692367,41.40405325796555,2.450980392156863,1.465909548548186,
El barri Plus Ultra,2.14102627404691,41.360594861404536,0.0,0.9363295880149813,
La Casa de l'Aigua,2.188036804130217,41.45296545224615,9.313725490196079,0.5376344086021505,
Educa +,2.179570364707956,41.41252398893622,0.9803921568627451,0.8573071276684148,
Casa Fàbrica Güell-Ramis,2.178265252336639,41.379585352390144,1.9607843137254901,30.141758286013452,
Casa Parés,2.178401010468016,41.3872658323001,5.392156862745098,25.119809915025577,
Edifici Modernista Francisco Giner 47,2.1583968710038635,41.39978158248624,0.9803921568627451,8.05243445692884,
Edifici d'Habitatges Gran de Gràcia 138,2.153476912041365,41.40169937350612,0.0,2.9962546816479403,
Ermita de la Mare de Déu de la Salut,2.15710983691872,41.41154995474912,0.0,0.0,
La plaça de Gal·la Placídia,2.1529425675079312,41.39860621855363,0.0,4.49438202247191,
Esplai Tr3smon,2.1417439533847342,41.3598021106686,0.0,0.9363295880149813,
El Campus de Comunicació,2.1935349162488165,41.40367554356738,0.0,4.121863799283155,
El Paral·lel,2.1558593296923467,41.37522098509261,0.0,6.001673218149606,
Sant Pere i Santa Caterina,2.178572782653608,41.388142157020646,4.901960784313726,7.549031452619709,
El Gòtic,2.1770218391588827,41.383065594486666,4.901960784313726,43.427570375740004,
Cooperativa La Confiança Andreuenca,2.185313624433327,41.43555564633071,0.0,0.0,
El Poblenou,2.1990636882594146,41.4022744450405,0.49019607843137253,1.3108614232209739,
Cooperativa La Flor de Maig - sucursal núm. 7,2.1903109078509257,41.42411451151168,0.0,0.7168458781362008,
Museu d'Autòmats del Tibidabo,2.1187341412289142,41.42160921227461,2.941176470588235,7.347670250896058,
Sant Andreu,2.190044472473194,41.43526902100958,37.254901960784316,1.6853932584269662,
La plaça de la Bonanova,2.13417851476007,41.40638150826275,1.4705882352941175,0.18726591760299627,
La plaça del Doctor Andreu,2.1314166234616936,41.416304021052255,0.0,1.7921146953405014,
Places de Joaquim Folguera i Frederic Soler,2.1389166559414927,41.40542924572357,0.9803921568627451,0.9363295880149813,
Casa Vidal,2.1894400450855303,41.43535513459526,7.352941176470589,1.8726591760299627,
Can Mazantini,2.184650085607281,41.43314257686843,1.4705882352941175,0.0,
Oliva Artés. Museu d'Història de Barcelona,2.2011067332390364,41.4083072163263,0.49019607843137253,3.584229390681003,
La Vil·la Hèlius (Casa Grané),2.107541318408962,41.395462854998215,0.49019607843137253,0.0,
L'Antic Institut Frenopàtic,2.1263311628356334,41.38433208402624,0.0,0.0,
L'Àrea Olímpica de la Diagonal,2.1144189385595857,41.380264181554345,0.0,0.0,
Carrer Cienfuegos,2.183417526927583,41.42408750553282,0.0,0.18726591760299627,
Carrer Pinar del Rio,2.1821005942848277,41.422259021739634,0.0,0.18726591760299627,
Casa Sant Felip Neri,2.130903870123052,41.39572136064741,0.9803921568627451,0.0,
Antiga Biblioteca Pública de Sant Andreu de Palomar,2.1905489388615904,41.43679975051144,17.15686274509804,2.471701024470832,
L'Aqüeducte Palombarum,2.193187925153491,41.43821655449944,0.0,0.0,
Antic Monòlit Dedicat a la Legión Condor,2.127086735020199,41.38863075155167,0.49019607843137253,0.0,
El passatge de Tubella,2.135927755117388,41.38372383321053,7.352941176470589,1.083323265273247,
Cansaladeria Puig,2.1892316530910487,41.431965377634455,6.862745098039216,0.37453183520599254,
El carrer de Campoamor,2.158212492323379,41.432914933001776,0.0,0.0,
Casa de la Marina,2.1884489605390947,41.37800931137947,0.9803921568627451,6.0977469218845215,
La carretera de les Aigües (sector Horta-Guinardó),2.131518261519387,41.42145480207412,0.0,0.0,
L'Aqüeducte del Parc Central de Nou Barris,2.1712296246319656,41.4368445525108,8.333333333333332,1.254480286738351,
Edifici Gas Natural,2.190154390019234,41.38319342524216,0.0,2.150537634408602,
Cooperativa Obrera Popular Segle XX,2.189153267840029,41.38164663472414,0.0,5.090411179573919,
La Maquinista Terrestre i Marítima,2.1907168710652614,41.38164285238863,0.49019607843137253,3.4502591113563637,
El Conjunt Residencial de Les Escales Park,2.1153886541782843,41.39204783587929,0.0,0.0,
Colònia Carné,2.117058367742885,41.376822310380064,0.49019607843137253,0.0,
La plaça de Pedralbes,2.114218062249275,41.395729151007615,0.0,1.7921146953405014,
La Torre Blanca,2.11876260601679,41.38946749792318,0.0,1.7921146953405014,
Pilar d'Aigua de Sant Andreu,2.1852706828435733,41.4303599257898,0.49019607843137253,0.5617977528089888,
La Plaça de les Havaneres,2.1826779224213384,41.42125404672891,0.49019607843137253,0.0,
Memorial de les Dones Represaliades a la Presó de Dones de les Corts,2.129239773817562,41.387153239939714,0.0,3.322459828440256,
Can Fontanet - Centre d'Interpretació dels Tres Tombs de Sant Andreu,2.1908326284827284,41.433793974354174,28.921568627450984,1.0752688172043008,
Xemeneia de Can Galta Cremat,2.187715361234582,41.440635877473454,5.392156862745098,0.0,
Les Carasses,2.1910812403192512,41.44136142057692,0.49019607843137253,0.8960573476702508,
Ca l'Artés,2.172703711654441,41.43060587102361,4.411764705882353,2.011598405219282,
Plaça Eivissa,2.1609828368500468,41.43021998617649,5.392156862745098,3.17546615118199,
Casa Estapé,2.179966095105018,41.391927096739074,0.0,5.855583746123797,
Cases Rocamora,2.1694907182668186,41.38891899310887,0.0,8.159155893842374,
Casa Malagrida,2.166233113657074,41.39070796924331,0.0,34.501228303330514,
Cases Blanques,2.140820837872433,41.431488091656256,0.0,0.7006198117885607,
Refugi Antiaeri de Can Peguera,2.165334527114244,41.43411211194424,0.0,0.0,
Can Tusquets,2.154195493067497,41.4104399702781,0.0,0.0,
Casa Agustí Trulla,2.1529945860625257,41.40073485164731,0.49019607843137253,3.932584269662922,
Casa Castellet,2.1591194797287576,41.40322501663376,9.803921568627452,4.681647940074907,
Casa Concepció i Casa Comelles,2.154208667587497,41.403249208074975,4.411764705882353,2.4183480327010587,
Casa Cortina,2.14606270494447,41.41022204823075,0.0,0.0,
Carrer Sant Gervasi de Cassoles,2.139512069189189,41.40417769240352,0.0,0.5617977528089888,
Fàbrica de Creació Graner,2.1359750197791345,41.36152379729631,4.901960784313726,0.0,
Espai Bombers Parc de la Prevenció de Barcelona,2.154566177208794,41.37369595375426,2.450980392156863,0.9363295880149813,
Edifici Torre Telefònica - Diagonal Zero Zero,2.2212484484505435,41.41217022424529,0.0,1.254480286738351,
Servei d'Esports de la Universitat de Barcelona,2.1048310677132447,41.38091965331625,0.0,0.0,
Casa Bonaventura Ferrer,2.158479593916247,41.39697639977114,0.9803921568627451,7.190608513551609,
Edifici Patronat Ribas,2.1410866943487545,41.422929218509935,0.0,0.0,
Espai Mescladís,2.1803507473845234,41.38709531983285,9.803921568627452,7.832950747050059,
Jardins de Mossèn Costa i Llobera,2.17232416934953,41.36961505587559,0.0,2.3297491039426523,
Pavelló Mies van der Rohe,2.149776113823393,41.370842160327136,12.745098039215685,5.197132616487455,
Antic Dispensari Antituberculós,2.165173981341848,41.38433595216771,4.411764705882353,30.135717449961742,
Centre Comercial L'Illa Diagonal,2.1353959606306443,41.38974559970474,6.372549019607843,4.85280496154001,
Els Edificis Trade,2.1279530224471386,41.38617521617633,0.0,0.0,
Casa dels Ossos,2.1529838685904554,41.39465875789174,0.0,1.8726591760299627,
Casa Fargas,2.164148990973875,41.39040808759584,0.49019607843137253,33.79243687326326,
Cases Josefa Villanueva,2.166752451664696,41.39489635939134,9.313725490196079,3.17546615118199,
Cristalleries Planell,2.131903917807222,41.38743624313862,7.352941176470589,0.9363295880149813,
Casa Queralt,2.147925810285238,41.41927179810715,0.49019607843137253,2.5089605734767018,
Parròquia de Sant Gregori Taumaturg,2.138413658076152,41.39422199323784,0.0,0.0,
El Polvorí i Cos de Guàrdia,2.1428603946607967,41.36464604706291,0.0,0.0,
Club Esportiu Mediterrani *Instal·lació Josep Vallès,2.130464703418883,41.3733599989622,0.49019607843137253,0.5617977528089888,
Font Màgica - Fonts de Montjuïc,2.1517639113782225,41.371150045128175,0.9803921568627451,7.168458781362006,
Associació Cultural El Raval El Lokal,2.167094592540177,41.37945106296261,3.9215686274509802,6.326768958157142,
Parc del Mirador del Poble-sec,2.1701826605872294,41.37192068979768,0.0,1.473963996617132,
Eix Comercial del Poblenou,2.199899590115794,41.402619669138986,0.49019607843137253,1.6853932584269662,
Jardins de les Tres Xemeneies,2.172430025242432,41.37448327029571,4.411764705882353,0.9363295880149813,
Plaça de la Revolució,2.158258723259312,41.402830728949546,9.803921568627452,6.367041198501873,
Parc de la Font Florida,2.14105045396157,41.368634514222805,0.0,0.5719843267658622,
Roca Barcelona Gallery,2.12923065792945,41.38664570242304,0.0,2.760662075631267,
Sant Pau Recinte Modernista,2.1757600481895056,41.41241647123583,1.9607843137254901,1.6129032258064513,
Palau del Baró de Quadras,2.161339600186852,41.396775817125445,0.9803921568627451,26.690427288470058,
Mercat Sarrià,2.1207231796604997,41.3998359320904,8.333333333333332,1.8484958318231246,
Casa de les Altures,2.166481155557753,41.41279780128245,0.0,0.0,
Mercat Abaceria Central,2.164179164252221,41.40318652868216,4.901960784313726,0.7490636704119851,
Religioses de la Mare de Déu de la Mercè,2.1375174554869414,41.40590933439461,0.9803921568627451,0.37453183520599254,
Casa Dolors Calm,2.164071911206961,41.39086396941241,7.8431372549019605,35.910756715396076,
